type,symbol,date,shares,limit_price,fill_price,fees
buy,sz.000960,2025-09-18,3817,21.77,20.78,19.83
sell,sh.603565,2025-09-19,7672,,10.79,103.48
sell,sz.000831,2025-09-19,1464,,51.84,94.87
sell,sz.300751,2025-09-19,895,,90.15,100.86
buy,sh.603565,2025-09-22,7571,10.88,10.8,20.44
buy,sh.688819,2025-09-22,2606,31.6,31.26,20.37
buy,sz.000932,2025-09-23,13018,6.32,6.21,20.21
sell,sh.688819,2025-09-24,2606,,30.99,100.95
buy,sz.002080,2025-09-24,2268,36.13,35.28,20.0
sell,sh.603565,2025-09-25,7571,,11.09,104.95
sell,sz.000960,2025-09-25,3817,,20.78,99.15
buy,sz.002128,2025-09-25,3681,22.49,22.22,20.45
buy,sh.603565,2025-09-26,7528,11.03,10.96,20.63
sell,sh.603565,2025-09-29,7528,,10.88,102.38
buy,sh.601880,2025-09-29,47485,1.74,1.72,20.42
sell,sz.300724,2025-09-30,858,,99.9,107.14
buy,sh.688702,2025-09-30,653,127.0,126.85,20.71
sell,sz.002128,2025-10-09,3681,,23.23,106.89
sell,sh.601880,2025-10-10,47485,,1.79,106.25
sell,sz.000932,2025-10-10,13018,,6.45,104.96
buy,sh.600170,2025-10-10,27026,3.09,3.06,20.67
buy,sh.600580,2025-10-10,1660,50.28,48.94,20.31
buy,sh.603920,2025-10-10,1818,45.92,44.41,20.18
buy,sz.002131,2025-10-10,13872,6.02,5.88,20.39
buy,sz.002436,2025-10-10,3711,22.5,21.67,20.1
sell,sh.603920,2025-10-13,1818,,40.81,92.74
sell,sh.688702,2025-10-13,653,,115.48,94.26
buy,sz.002126,2025-10-13,2050,40.0,38.08,19.52
sell,sz.002080,2025-10-14,2268,,31.48,89.25
sell,sz.002126,2025-10-14,2050,,37.16,95.22
sell,sh.600170,2025-10-15,27026,,2.96,100.0
sell,sh.600580,2025-10-15,1660,,45.55,94.52
sell,sz.002436,2025-10-15,3711,,19.69,91.34
buy,sh.601000,2025-10-15,19929,3.95,3.92,19.53
buy,sh.601997,2025-10-15,13208,5.96,5.94,19.61
sell,sz.002131,2025-10-16,13872,,5.22,90.51
sell,sh.601000,2025-10-21,19929,,3.97,98.9
sell,sh.601997,2025-10-21,13208,,5.98,98.73
buy,sz.002402,2025-10-21,1544,51.26,51.14,19.74
buy,sz.000960,2025-10-23,3524,22.4,22.17,19.53
sell,sz.000960,2025-10-24,3524,,22.77,100.3
sell,sz.002402,2025-10-24,1544,,54.16,104.53
buy,sz.002202,2025-10-27,5041,15.83,15.63,19.7
sell,sz.002202,2025-10-30,5041,,16.23,102.27
buy,sz.300450,2025-10-30,1272,62.75,60.84,19.35
buy,sz.300724,2025-10-30,798,99.93,96.94,19.34
sell,sz.300450,2025-10-31,1272,,60.95,96.91
sell,sz.300724,2025-10-31,798,,95.74,95.5
buy,sh.600583,2025-10-31,14523,5.49,5.47,19.86
buy,sh.601000,2025-10-31,19884,4.01,3.98,19.78
buy,sz.000088,2025-10-31,17690,4.51,4.49,19.86
buy,sz.001213,2025-10-31,18761,4.25,4.23,19.84
buy,sz.001286,2025-10-31,8054,9.9,9.84,19.81
sell,sz.000088,2025-11-03,17690,,4.47,98.84
buy,sz.000623,2025-11-03,3716,21.48,21.38,19.86
sell,sh.600583,2025-11-04,14523,,5.58,101.3
buy,sh.600820,2025-11-04,11959,6.72,6.71,20.06
sell,sz.000623,2025-11-05,3716,,20.88,96.99
buy,sh.600062,2025-11-05,4169,19.24,19.23,20.04
buy,sh.600642,2025-11-05,9630,8.33,8.31,20.01
buy,sh.601997,2025-11-05,12918,6.21,6.19,19.99
sell,sh.600062,2025-11-06,4169,,19.24,100.26
sell,sz.001286,2025-11-06,8054,,10.12,101.88
buy,sh.600901,2025-11-06,13175,6.09,6.06,19.96
sell,sh.600820,2025-11-07,11959,,6.67,99.71
sell,sz.001213,2025-11-07,18761,,4.28,100.37
buy,sh.688347,2025-11-07,631,127.26,124.68,19.67
buy,sz.000623,2025-11-07,3767,21.34,21.2,19.97
sell,sh.600901,2025-11-10,13175,,6.14,101.12
sell,sz.000623,2025-11-10,3767,,21.33,100.44
buy,sz.000088,2025-11-10,17638,4.56,4.55,20.06
buy,sh.600062,2025-11-11,4071,19.7,19.65,20.0
buy,sh.603659,2025-11-11,2713,29.56,29.39,19.93
buy,sz.001213,2025-11-11,18651,4.3,4.3,20.05
sell,sh.688347,2025-11-12,631,,113.0,89.13
sell,sh.600062,2025-11-14,4071,,19.66,100.04
sell,sz.000088,2025-11-14,17638,,4.57,100.76
buy,sh.688183,2025-11-14,809,99.02,95.72,19.36
sell,sh.600642,2025-11-18,9630,,8.29,99.79
buy,sh.600863,2025-11-18,17805,4.48,4.46,19.85
buy,sz.001286,2025-11-18,7992,9.98,9.93,19.84
buy,sz.300450,2025-11-18,1443,55.27,53.42,19.27
sell,sh.600863,2025-11-19,17805,,4.45,99.04
sell,sz.001286,2025-11-19,7992,,9.92,99.1
buy,sz.000657,2025-11-19,3390,23.06,22.56,19.12
sell,sh.601000,2025-11-20,19884,,4.0,99.42
sell,sh.603659,2025-11-20,2713,,28.85,97.84
sell,sz.001213,2025-11-20,18651,,4.22,98.38
sell,sz.000657,2025-11-21,3390,,21.63,91.66
sell,sz.300450,2025-11-21,1443,,48.17,86.89
buy,sh.600863,2025-11-21,17377,4.49,4.47,19.42
sell,sh.688183,2025-11-24,809,,83.24,84.18
sell,sh.600863,2025-11-25,17377,,4.45,96.66
sell,sh.601997,2025-11-25,12918,,6.04,97.53
buy,sh.601000,2025-12-16,19436,3.95,3.92,19.05
sell,sh.601000,2025-12-17,19436,,3.92,95.24
buy,sh.600863,2025-12-19,16229,4.73,4.7,19.07
buy,sz.001286,2025-12-19,7653,10.03,10.01,19.15
sell,sh.600863,2025-12-22,16229,,4.66,94.53
sell,sz.001286,2025-12-22,7653,,9.93,94.99
buy,sh.601997,2025-12-22,12761,6.01,5.98,19.08
sell,sh.601997,2025-12-23,12761,,5.96,95.07
buy,sh.600820,2025-12-23,11817,6.48,6.48,19.14
buy,sz.000088,2025-12-23,16829,4.55,4.55,19.14
buy,sz.000728,2025-12-23,9203,8.32,8.32,19.14
sell,sz.000728,2025-12-24,9203,,8.33,95.83
buy,sh.600863,2025-12-24,16283,4.7,4.7,19.13
buy,sh.688702,2025-12-24,571,133.9,133.15,19.01
buy,sz.001286,2025-12-24,7668,9.98,9.97,19.11
buy,sz.002128,2025-12-24,2791,27.42,27.22,18.99
sell,sh.600820,2025-12-25,11817,,6.56,96.9
sell,sh.600863,2025-12-25,16283,,4.77,97.09
sell,sh.688702,2025-12-25,571,,131.23,93.67
sell,sz.001286,2025-12-25,7668,,9.97,95.56
sell,sz.002128,2025-12-25,2791,,26.96,94.06
buy,sh.601168,2025-12-25,2952,25.94,25.68,18.95
buy,sz.000423,2025-12-25,1560,49.07,49.05,19.13
sell,sz.000088,2025-12-26,16829,,4.54,95.5
sell,sz.000423,2025-12-26,1560,,49.14,95.82
buy,sh.600704,2025-12-26,13931,5.5,5.49,19.12
buy,sz.300751,2025-12-26,437,174.96,173.92,19.0
sell,sh.601168,2025-12-29,2952,,27.34,100.88
buy,sh.600820,2025-12-29,11599,6.63,6.61,19.17
buy,sh.601000,2025-12-29,19820,3.88,3.88,19.23
buy,sh.688027,2025-12-29,148,517.01,514.99,19.05
sell,sh.688027,2025-12-30,148,,514.66,95.21
sell,sz.300751,2025-12-30,437,,199.02,108.71
