type,symbol,date,shares,limit_price,fill_price,fees
sell,sh.600435,2025-02-26,6992,,10.93,95.53
sell,sz.000739,2025-02-26,4812,,15.75,94.74
sell,sz.002429,2025-02-26,14039,,5.44,95.47
buy,sh.600879,2025-02-26,8096,9.39,9.36,18.94
sell,sh.600879,2025-02-27,8096,,9.24,93.51
buy,sh.600820,2025-02-27,12669,6.01,5.98,18.94
buy,sz.300718,2025-02-27,718,106.12,102.79,18.45
sell,sz.300718,2025-02-28,718,,98.54,88.44
sell,sz.301536,2025-02-28,918,,76.22,87.46
buy,sh.601099,2025-02-28,18302,4.14,4.07,18.62
buy,sh.603806,2025-02-28,5109,14.83,14.68,18.75
sell,sh.601099,2025-03-03,18302,,3.99,91.28
buy,sz.000703,2025-03-03,12145,6.19,6.18,18.76
sell,sh.600820,2025-03-04,12669,,5.88,93.12
sell,sh.603806,2025-03-04,5109,,14.83,94.71
sell,sz.000703,2025-03-04,12145,,6.02,91.39
buy,sh.600032,2025-03-04,10098,7.44,7.42,18.73
buy,sh.600143,2025-03-04,6251,12.02,12.01,18.77
buy,sh.601198,2025-03-04,6568,11.44,11.44,18.78
buy,sh.601611,2025-03-04,8618,8.72,8.7,18.74
buy,sz.000629,2025-03-04,25821,2.91,2.91,18.78
buy,sz.002340,2025-03-04,10946,6.86,6.76,18.5
buy,sz.002673,2025-03-04,9434,7.96,7.94,18.73
sell,sh.600032,2025-03-05,10098,,7.28,91.89
sell,sh.600143,2025-03-05,6251,,12.1,94.55
sell,sh.601198,2025-03-05,6568,,11.41,93.68
sell,sz.000629,2025-03-05,25821,,2.9,93.6
sell,sz.002340,2025-03-05,10946,,6.71,91.81
sell,sz.002673,2025-03-05,9434,,7.92,93.4
sell,sh.601611,2025-03-06,8618,,8.83,95.12
buy,sh.600801,2025-03-06,6429,11.67,11.67,18.76
buy,sz.000429,2025-03-06,5428,13.83,13.54,18.37
buy,sz.000729,2025-03-06,6549,11.46,11.44,18.73
buy,sz.000739,2025-03-06,4532,16.56,16.35,18.52
buy,sz.000932,2025-03-06,15239,4.93,4.9,18.67
buy,sh.601555,2025-03-07,9624,7.78,7.72,18.57
buy,sz.002244,2025-03-07,6849,10.94,10.92,18.7
buy,sz.002340,2025-03-07,11009,6.81,6.79,18.69
buy,sz.002673,2025-03-07,9223,8.12,8.01,18.47
buy,sz.300718,2025-03-07,695,107.78,105.29,18.29
buy,sz.000629,2025-03-10,25327,2.96,2.96,18.74
buy,sz.002966,2025-03-10,10268,7.3,7.24,18.59
sell,sz.000429,2025-03-11,5428,,12.78,86.71
sell,sz.000729,2025-03-11,6549,,11.55,94.55
sell,sz.000739,2025-03-11,4532,,15.32,86.79
sell,sz.002244,2025-03-11,6849,,10.47,89.64
buy,sh.601611,2025-03-11,8572,8.7,8.66,18.56
sell,sh.600801,2025-03-12,6429,,12.03,96.68
sell,sh.601555,2025-03-12,9624,,7.73,92.99
sell,sh.601611,2025-03-12,8572,,8.75,93.76
sell,sz.000629,2025-03-12,25327,,3.03,95.93
sell,sz.000932,2025-03-12,15239,,5.05,96.2
sell,sz.002340,2025-03-12,11009,,6.86,94.4
sell,sz.002673,2025-03-12,9223,,8.07,93.04
sell,sz.002966,2025-03-12,10268,,7.35,94.34
sell,sz.300718,2025-03-12,695,,100.53,87.34
buy,sz.002430,2025-03-12,3643,20.54,20.4,18.58
buy,sh.600497,2025-03-13,12990,5.74,5.72,18.58
buy,sz.002152,2025-03-13,5264,14.16,14.02,18.45
sell,sh.600497,2025-03-14,12990,,5.82,94.5
sell,sz.002152,2025-03-14,5264,,13.87,91.26
buy,sh.600032,2025-03-14,9860,7.55,7.54,18.59
buy,sh.600820,2025-03-14,12298,6.05,6.04,18.57
sell,sz.002430,2025-03-17,3643,,20.53,93.49
buy,sh.600390,2025-03-17,12336,6.05,6.04,18.63
buy,sh.600906,2025-03-17,10974,6.8,6.78,18.6
buy,sh.601108,2025-03-17,9334,8.0,7.97,18.6
buy,sz.000750,2025-03-17,17825,4.19,4.18,18.63
sell,sh.600032,2025-03-18,9860,,7.53,92.81
sell,sh.601108,2025-03-18,9334,,7.98,93.11
buy,sh.600483,2025-03-18,8465,8.82,8.79,18.6
buy,sh.600968,2025-03-18,19950,3.74,3.74,18.65
buy,sz.000883,2025-03-18,15933,4.68,4.67,18.6
buy,sz.300496,2025-03-18,1123,66.45,66.02,18.54
sell,sz.000883,2025-03-19,15933,,4.7,93.61
sell,sh.600483,2025-03-20,8465,,8.81,93.22
sell,sh.600820,2025-03-20,12298,,6.11,93.93
sell,sh.600906,2025-03-20,10974,,6.92,94.93
sell,sh.600968,2025-03-20,19950,,3.79,94.51
buy,sz.000987,2025-03-20,11692,6.38,6.33,18.5
buy,sz.002265,2025-03-20,2935,25.41,25.4,18.64
sell,sz.002265,2025-03-21,2935,,25.13,92.2
buy,sh.601108,2025-03-21,9401,7.92,7.88,18.52
sell,sh.600390,2025-03-24,12336,,5.8,89.44
sell,sh.601108,2025-03-24,9401,,7.78,91.42
sell,sz.000750,2025-03-24,17825,,4.03,89.79
sell,sz.000987,2025-03-24,11692,,6.16,90.03
sell,sz.300496,2025-03-24,1123,,60.41,84.8
buy,sz.002670,2025-03-24,5223,14.17,13.67,17.85
sell,sz.002670,2025-03-25,5223,,13.46,87.88
buy,sz.000723,2025-03-26,15068,4.89,4.82,18.16
buy,sz.002153,2025-03-27,9027,8.16,8.15,18.39
buy,sh.600606,2025-03-28,39322,1.87,1.87,18.38
buy,sz.301301,2025-03-31,5775,12.7,12.46,17.99
sell,sh.600606,2025-04-02,39322,,1.82,89.46
sell,sz.002153,2025-04-02,9027,,7.82,88.24
sell,sz.301301,2025-04-02,5775,,12.87,92.91
buy,sh.600499,2025-04-07,8632,8.48,7.89,17.03
buy,sh.600801,2025-04-07,5467,13.39,12.86,17.58
buy,sh.600927,2025-04-07,5542,13.21,12.34,17.1
buy,sz.000958,2025-04-07,9813,7.46,7.26,17.81
buy,sz.002926,2025-04-07,8369,8.75,8.15,17.05
sell,sh.600499,2025-04-08,8632,,7.37,79.52
sell,sh.600801,2025-04-08,5467,,13.02,88.98
sell,sh.600927,2025-04-08,5542,,11.77,81.54
sell,sz.000723,2025-04-08,15068,,4.11,77.41
sell,sz.000958,2025-04-08,9813,,7.08,86.85
sell,sz.002926,2025-04-08,8369,,7.77,81.28
buy,sh.600032,2025-04-09,7994,9.0,8.45,16.89
sell,sh.600032,2025-04-10,7994,,8.49,84.84
buy,sz.000997,2025-04-11,2493,28.86,28.74,17.91
buy,sz.300373,2025-04-15,1585,45.26,44.89,17.79
sell,sz.000997,2025-04-16,2493,,26.93,83.92
sell,sz.300373,2025-04-16,1585,,45.2,89.55
buy,sh.688180,2025-04-16,2391,29.96,29.36,17.55
buy,sz.300757,2025-04-16,408,175.57,172.96,17.64
buy,sh.600536,2025-04-18,1532,46.5,45.75,17.52
buy,sh.688220,2025-04-18,780,91.26,89.62,17.48
buy,sz.002153,2025-04-18,8553,8.33,8.15,17.43
sell,sz.300757,2025-04-21,408,,148.62,75.8
buy,sh.600606,2025-04-21,38201,1.86,1.84,17.57
buy,sh.600435,2025-04-22,6355,11.24,11.15,17.71
buy,sh.688027,2025-04-22,282,253.15,244.02,17.2
buy,sz.002261,2025-04-22,2365,30.2,29.3,17.32
buy,sh.688172,2025-04-24,3777,18.87,18.64,17.6
buy,sz.002265,2025-04-24,3407,20.92,20.42,17.39
buy,sz.300496,2025-04-24,1341,53.15,52.94,17.75
sell,sz.002265,2025-04-25,3407,,20.09,85.56
sell,sz.300496,2025-04-25,1341,,52.99,88.82
buy,sh.603858,2025-04-25,4815,14.68,14.64,17.62
sell,sh.603858,2025-04-28,4815,,15.78,94.98
sell,sz.002153,2025-04-28,8553,,7.96,85.1
buy,sh.688538,2025-04-28,32668,2.17,2.16,17.64
buy,sz.002065,2025-04-28,7355,9.64,9.61,17.67
sell,sz.002065,2025-04-29,7355,,9.5,87.34
buy,sh.688322,2025-04-29,1174,60.33,58.1,17.05
sell,sh.688538,2025-04-30,32668,,2.18,89.02
buy,sz.002065,2025-04-30,7366,9.65,9.63,17.73
sell,sh.688172,2025-05-06,3777,,18.8,88.76
sell,sh.688180,2025-05-06,2391,,30.18,90.2
sell,sh.688220,2025-05-06,780,,97.15,94.72
sell,sh.688322,2025-05-06,1174,,60.11,88.21
sell,sz.002065,2025-05-06,7366,,9.97,91.8
sell,sz.002261,2025-05-06,2365,,34.5,101.99
buy,sh.688220,2025-05-07,761,95.84,92.46,17.59
buy,sh.688561,2025-05-07,2276,32.04,32.01,18.21
buy,sz.002153,2025-05-07,8714,8.37,8.33,18.15
sell,sh.600435,2025-05-08,6355,,11.75,93.34
sell,sh.688220,2025-05-08,761,,88.31,84.0
buy,sh.600655,2025-05-08,13239,5.49,5.46,18.07
buy,sh.601212,2025-05-08,25789,2.82,2.81,18.12
buy,sz.000519,2025-05-08,4031,18.04,17.83,17.97
sell,sh.600655,2025-05-09,13239,,5.4,89.36
buy,sh.688172,2025-05-09,3688,19.7,19.45,17.93
buy,sh.688297,2025-05-09,1521,47.77,46.03,17.5
buy,sh.688469,2025-05-09,15235,4.77,4.73,18.02
buy,sz.000629,2025-05-09,27319,2.66,2.65,18.1
buy,sz.002414,2025-05-09,8430,8.62,8.59,18.1
sell,sh.688172,2025-05-12,3688,,19.5,89.9
sell,sh.688561,2025-05-12,2276,,31.56,89.79
sell,sz.000629,2025-05-12,27319,,2.64,90.15
sell,sz.002414,2025-05-12,8430,,8.68,91.47
buy,sh.688192,2025-05-12,1272,56.38,53.29,16.95
sell,sh.601212,2025-05-13,25789,,2.8,90.26
sell,sh.688027,2025-05-13,282,,252.15,88.88
sell,sh.600536,2025-05-14,1532,,45.5,87.13
buy,sh.688322,2025-05-14,1252,57.9,57.43,17.98
buy,sh.688561,2025-05-14,2269,31.95,31.88,18.08
buy,sz.002261,2025-05-14,2096,34.59,34.25,17.95
buy,sz.002414,2025-05-14,8393,8.64,8.59,18.02
sell,sh.600606,2025-05-15,38201,,1.74,83.09
buy,sh.688027,2025-05-15,291,248.31,245.79,17.88
buy,sh.688172,2025-05-15,3740,19.35,19.26,18.01
buy,sz.002624,2025-05-15,5464,13.25,12.9,17.62
buy,sz.300339,2025-05-15,1278,56.62,55.66,17.78
sell,sh.688027,2025-05-20,291,,244.19,88.82
sell,sh.688192,2025-05-20,1272,,57.21,90.96
sell,sh.688297,2025-05-20,1521,,46.15,87.74
sell,sz.002414,2025-05-20,8393,,8.57,89.91
sell,sz.300339,2025-05-20,1278,,53.72,85.82
sell,sh.688469,2025-05-21,15235,,4.89,93.12
buy,sh.600655,2025-05-21,12903,5.54,5.54,17.87
sell,sz.002261,2025-05-22,2096,,31.29,81.98
buy,sh.600637,2025-05-22,9932,7.19,7.16,17.78
buy,sh.603858,2025-05-22,4519,15.8,15.74,17.78
buy,sz.002926,2025-05-22,8613,8.29,8.24,17.74
buy,sz.300339,2025-05-22,1314,54.34,53.25,17.49
sell,sh.600637,2025-05-23,9932,,7.1,88.15
sell,sz.002926,2025-05-23,8613,,8.19,88.18
sell,sh.603858,2025-05-26,4519,,15.73,88.85
sell,sz.002153,2025-05-26,8714,,7.77,84.63
buy,sh.688027,2025-05-26,288,244.39,241.2,17.37
sell,sh.600655,2025-05-27,12903,,5.45,87.9
buy,sz.000958,2025-05-27,9381,7.53,7.31,17.14
buy,sz.002603,2025-05-27,4957,14.24,14.24,17.65
sell,sh.688027,2025-05-28,288,,252.5,90.9
buy,sh.600699,2025-05-28,3861,18.25,18.24,17.61
buy,sh.603858,2025-05-28,4429,15.91,15.88,17.58
buy,sh.688336,2025-05-28,1198,58.79,57.54,17.23
sell,sh.688561,2025-05-29,2269,,29.8,84.52
sell,sz.000519,2025-05-29,4031,,16.45,82.89
buy,sh.601866,2025-05-29,27505,2.54,2.52,17.33
sell,sh.688322,2025-05-30,1252,,51.9,81.22
sell,sz.300339,2025-05-30,1314,,50.56,83.04
buy,sz.002153,2025-05-30,8723,8.15,8.12,17.71
buy,sz.002414,2025-05-30,7998,8.89,8.82,17.64
sell,sh.603858,2025-06-03,4429,,16.38,90.68
sell,sz.000958,2025-06-03,9381,,6.88,80.68
sell,sz.002153,2025-06-03,8723,,8.16,88.97
sell,sh.601866,2025-06-04,27505,,2.45,84.23
buy,sh.688027,2025-06-04,269,262.5,260.56,17.52
buy,sz.000997,2025-06-04,2361,29.95,29.53,17.43
buy,sz.301301,2025-06-04,5503,12.86,12.78,17.58
sell,sh.600699,2025-06-05,3861,,17.74,85.62
sell,sh.688336,2025-06-05,1198,,61.63,92.29
sell,sz.000997,2025-06-05,2361,,29.81,87.98
sell,sz.002414,2025-06-05,7998,,8.56,85.58
sell,sz.301301,2025-06-05,5503,,12.68,87.22
buy,sh.688297,2025-06-05,1513,46.89,46.32,17.52
sell,sh.688172,2025-06-06,3740,,18.78,87.8
sell,sz.002624,2025-06-06,5464,,14.47,98.83
buy,sz.002261,2025-06-06,2225,31.9,31.36,17.44
buy,sh.600606,2025-06-09,41514,1.71,1.7,17.64
buy,sh.600655,2025-06-09,12900,5.5,5.49,17.71
buy,sh.688561,2025-06-09,2195,32.33,32.22,17.68
buy,sh.600536,2025-06-10,1570,45.36,44.84,17.6
buy,sh.688220,2025-06-10,880,80.92,78.04,17.17
buy,sh.688520,2025-06-10,1502,47.4,47.04,17.66
buy,sz.300757,2025-06-10,493,144.43,141.65,17.46
sell,sh.688520,2025-06-11,1502,,47.56,89.29
sell,sh.600536,2025-06-12,1570,,44.58,87.49
sell,sz.002261,2025-06-13,2225,,29.52,82.1
sell,sh.600655,2025-06-16,12900,,5.68,91.59
sell,sh.688027,2025-06-16,269,,276.6,93.01
sell,sz.300757,2025-06-16,493,,134.76,83.05
buy,sh.601212,2025-06-16,22670,3.12,3.1,17.57
buy,sz.000519,2025-06-16,4088,17.3,17.16,17.54
buy,sz.002414,2025-06-16,7965,8.88,8.86,17.64
sell,sz.002603,2025-06-17,4957,,14.21,88.05
buy,sh.600655,2025-06-17,12526,5.65,5.61,17.57
sell,sz.002414,2025-06-18,7965,,9.09,90.5
buy,sh.688538,2025-06-18,29586,2.39,2.38,17.6
buy,sh.688027,2025-06-19,251,282.3,277.15,17.39
buy,sh.688183,2025-06-19,1423,49.83,48.97,17.42
buy,sz.002153,2025-06-19,8248,8.6,8.49,17.51
sell,sh.600606,2025-06-20,41514,,1.6,83.03
buy,sh.600536,2025-06-20,1539,45.65,44.95,17.29
buy,sz.002414,2025-06-20,7983,8.8,8.68,17.32
sell,sh.600536,2025-06-23,1539,,45.42,87.38
sell,sh.600655,2025-06-23,12526,,5.4,84.55
sell,sh.688027,2025-06-23,251,,269.63,84.6
sell,sh.688183,2025-06-23,1423,,45.91,81.66
sell,sh.688220,2025-06-23,880,,70.33,77.36
sell,sz.000519,2025-06-23,4088,,18.33,93.67
sell,sz.002153,2025-06-23,8248,,8.24,84.95
sell,sz.002414,2025-06-23,7983,,8.75,87.31
sell,sh.688297,2025-06-24,1513,,45.96,86.92
sell,sh.688538,2025-06-24,29586,,2.37,87.65
buy,sz.000519,2025-06-24,3824,18.24,17.43,16.66
buy,sh.688520,2025-06-25,1202,58.0,57.24,17.2
sell,sh.601212,2025-06-26,22670,,3.04,86.15
buy,sh.603000,2025-06-26,3527,19.89,19.88,17.53
buy,sh.688027,2025-06-26,251,279.38,278.8,17.49
buy,sh.688172,2025-06-26,3689,19.02,19.01,17.53
buy,sz.300339,2025-06-26,1352,51.9,51.65,17.46
sell,sh.688520,2025-06-27,1202,,59.02,88.68
sell,sz.300339,2025-06-27,1352,,51.16,86.46
buy,sz.002153,2025-06-27,8042,8.76,8.73,17.55
sell,sh.688561,2025-06-30,2195,,33.92,93.07
sell,sz.002153,2025-06-30,8042,,8.68,87.26
buy,sh.600655,2025-06-30,12557,5.61,5.58,17.52
sell,sh.603000,2025-07-01,3527,,19.98,88.09
buy,sh.688220,2025-07-01,909,78.3,77.45,17.6
buy,sh.688561,2025-07-01,2095,33.98,33.73,17.67
buy,sz.002414,2025-07-01,6945,10.25,10.12,17.57
buy,sz.002508,2025-07-01,3839,18.54,18.48,17.74
sell,sh.600655,2025-07-02,12557,,5.52,86.64
sell,sz.002508,2025-07-02,3839,,18.51,88.82
buy,sh.600032,2025-07-02,9422,7.57,7.56,17.81
buy,sh.600435,2025-07-02,4754,15.0,14.47,17.2
buy,sh.600536,2025-07-02,1542,46.25,45.7,17.62
buy,sh.688297,2025-07-02,1366,52.2,51.68,17.65
buy,sh.688520,2025-07-02,1134,62.86,62.09,17.6
buy,sz.002261,2025-07-02,2299,31.01,30.32,17.43
buy,sz.300339,2025-07-02,1396,51.08,50.11,17.49
buy,sz.300757,2025-07-02,475,149.98,145.55,17.28
sell,sh.600032,2025-07-03,9422,,7.53,88.68
sell,sh.688520,2025-07-03,1134,,67.67,95.92
buy,sh.688322,2025-07-03,1156,60.57,58.64,16.95
buy,sh.688520,2025-07-08,847,82.21,81.09,17.17
buy,sz.002153,2025-07-08,7471,9.32,9.21,17.2
sell,sh.688520,2025-07-10,847,,75.69,80.14
sell,sz.002414,2025-07-11,6945,,10.54,91.5
sell,sz.000519,2025-07-15,3824,,20.14,96.27
sell,sz.002153,2025-07-15,7471,,10.72,100.11
buy,sh.600032,2025-07-15,9201,7.81,7.71,17.73
buy,sz.000032,2025-07-15,3427,20.96,20.76,17.79
sell,sh.600032,2025-07-16,9201,,7.63,87.75
sell,sz.000032,2025-07-16,3427,,21.2,90.82
buy,sh.600606,2025-07-16,31621,2.28,2.12,16.76
buy,sz.000519,2025-07-16,3578,20.15,19.99,17.88
buy,sz.002153,2025-07-16,6602,10.92,10.42,17.2
sell,sh.688027,2025-07-17,251,,270.68,84.93
sell,sh.688172,2025-07-17,3689,,18.7,86.23
buy,sz.000723,2025-07-17,15659,4.61,4.61,18.05
buy,sh.688520,2025-07-18,859,85.63,83.98,18.03
sell,sh.688520,2025-07-21,859,,81.84,87.88
sell,sz.002153,2025-07-21,6602,,10.62,87.64
buy,sz.300454,2025-07-21,717,103.0,102.76,18.42
sell,sh.688220,2025-07-22,909,,75.08,85.31
sell,sh.688561,2025-07-22,2095,,33.97,88.96
sell,sz.300454,2025-07-22,717,,102.09,91.5
buy,sh.688520,2025-07-22,902,82.6,81.36,18.35
buy,sz.002153,2025-07-22,6960,10.71,10.38,18.06
sell,sh.600435,2025-07-23,4754,,15.0,89.14
sell,sh.600536,2025-07-23,1542,,46.74,90.09
sell,sh.688297,2025-07-23,1366,,54.7,93.4
sell,sz.300339,2025-07-23,1396,,52.99,92.47
sell,sz.300757,2025-07-23,475,,174.13,103.39
sell,sh.688520,2025-07-23,902,,78.6,88.62
sell,sz.002261,2025-07-23,2299,,31.14,89.49
buy,sh.688220,2025-07-23,992,74.95,74.68,18.52
buy,sh.688561,2025-07-23,2186,34.0,33.95,18.55
buy,sz.002414,2025-07-23,6929,10.73,10.62,18.4
sell,sh.688322,2025-07-24,1156,,69.31,100.15
sell,sh.600606,2025-07-24,31621,,1.96,77.47
buy,sz.300757,2025-07-24,407,181.27,180.17,18.33
buy,sh.600008,2025-07-25,23708,3.14,3.12,18.49
buy,sh.600435,2025-07-25,4693,15.85,15.77,18.5
buy,sh.600511,2025-07-25,2464,30.19,30.17,18.58
buy,sh.600606,2025-07-25,37386,1.99,1.97,18.41
buy,sh.688297,2025-07-25,1317,56.49,55.84,18.39
sell,sh.600008,2025-07-28,23708,,3.09,91.57
sell,sh.600511,2025-07-28,2464,,29.94,92.22
buy,sh.688027,2025-07-28,272,274.42,273.46,18.6
buy,sh.688172,2025-07-28,3755,19.93,19.92,18.7
buy,sh.603077,2025-07-29,38477,1.96,1.94,18.66
buy,sz.002065,2025-07-29,7847,9.61,9.48,18.6
buy,sz.002261,2025-07-29,2065,32.77,32.5,16.78
sell,sh.603077,2025-07-30,38477,,1.96,94.27
sell,sz.002065,2025-07-30,7847,,9.43,92.5
buy,sh.600536,2025-07-30,1601,48.09,47.56,19.04
buy,sz.300339,2025-07-30,1368,54.42,53.38,18.26
sell,sz.000723,2025-07-31,15659,,4.6,90.04
buy,sh.603077,2025-07-31,37879,1.94,1.9,17.99
sell,sh.688172,2025-08-01,3755,,19.52,91.62
buy,sh.600699,2025-08-01,3997,18.33,18.31,18.3
sell,sh.600435,2025-08-04,4693,,16.88,99.02
sell,sh.600536,2025-08-04,1601,,47.28,94.62
sell,sh.600699,2025-08-04,3997,,18.06,90.23
sell,sh.688027,2025-08-04,272,,268.6,91.32
sell,sh.688220,2025-08-04,992,,89.14,110.53
sell,sh.688297,2025-08-04,1317,,57.38,94.46
sell,sh.688561,2025-08-04,2186,,36.61,100.04
sell,sz.002261,2025-08-04,2065,,31.76,81.98
sell,sz.002414,2025-08-04,6929,,11.38,98.57
sell,sz.300339,2025-08-04,1368,,52.46,89.71
sell,sz.300757,2025-08-04,407,,174.48,88.77
buy,sh.688220,2025-08-05,820,91.0,89.68,18.38
buy,sh.688561,2025-08-05,2034,36.72,36.29,18.45
buy,sz.002261,2025-08-05,2330,32.06,31.85,18.55
buy,sz.300757,2025-08-05,424,175.88,174.22,18.47
sell,sz.000519,2025-08-06,3578,,22.51,100.68
sell,sh.688561,2025-08-06,2034,,36.34,92.39
sell,sz.002261,2025-08-06,2330,,32.34,94.19
sell,sz.300757,2025-08-07,424,,176.31,93.44
buy,sh.688297,2025-08-07,1248,60.02,59.45,18.55
buy,sh.688561,2025-08-07,2060,36.38,36.17,18.63
buy,sz.000519,2025-08-07,3245,23.09,22.6,18.33
buy,sz.000825,2025-08-07,17593,4.26,4.22,18.56
buy,sz.300339,2025-08-07,1374,54.51,54.32,18.66
buy,sh.688172,2025-08-08,3662,20.47,20.22,18.51
buy,sz.300757,2025-08-08,428,175.12,171.63,18.36
sell,sh.688172,2025-08-11,3662,,20.15,92.24
sell,sz.002153,2025-08-12,6960,,10.3,89.61
sell,sh.603077,2025-08-12,37879,,1.9,89.96
sell,sh.688297,2025-08-12,1248,,57.14,89.14
sell,sh.688561,2025-08-12,2060,,35.1,90.38
sell,sz.000825,2025-08-12,17593,,4.26,93.68
sell,sh.688220,2025-08-13,820,,93.02,95.35
buy,sh.600655,2025-08-13,12779,5.85,5.82,18.59
buy,sh.603077,2025-08-13,39555,1.89,1.89,18.69
buy,sh.688027,2025-08-14,259,292.6,292.1,18.91
buy,sh.688220,2025-08-14,813,93.5,92.74,18.85
buy,sz.002414,2025-08-14,5894,12.9,12.7,18.71
sell,sh.600606,2025-08-15,37386,,1.88,87.86
sell,sh.600655,2025-08-15,12779,,5.77,92.17
buy,sh.600435,2025-08-15,4509,16.7,16.34,18.42
buy,sz.002153,2025-08-15,7193,10.47,10.31,18.54
sell,sh.600435,2025-08-18,4509,,16.64,93.79
buy,sh.600563,2025-08-18,640,117.89,115.7,18.51
sell,sh.600563,2025-08-19,640,,117.23,93.78
sell,sz.002153,2025-08-19,7193,,10.68,96.03
buy,sh.600435,2025-08-19,4528,16.93,16.77,18.98
buy,sh.688172,2025-08-19,3679,20.84,20.83,19.16
buy,sh.688538,2025-08-19,29042,2.64,2.64,19.17
buy,sz.000958,2025-08-19,11056,6.93,6.88,19.02
sell,sz.300757,2025-08-20,428,,200.13,107.07
buy,sh.688065,2025-08-20,1512,50.89,50.38,19.04
buy,sz.002153,2025-08-20,7184,10.71,10.54,18.93
sell,sh.688065,2025-08-21,1512,,50.78,95.97
sell,sz.002153,2025-08-21,7184,,11.07,99.41
buy,sz.000723,2025-08-21,16479,4.7,4.7,19.36
sell,sz.000958,2025-08-22,11056,,6.84,94.53
buy,sh.600606,2025-08-22,40049,1.94,1.92,19.22
sell,sh.600435,2025-08-25,4528,,16.5,93.39
sell,sh.600606,2025-08-25,40049,,2.04,102.12
sell,sz.000723,2025-08-25,16479,,4.74,97.64
buy,sz.002153,2025-08-25,6963,11.36,11.2,19.5
sell,sh.603077,2025-08-26,39555,,1.96,96.91
buy,sh.688297,2025-08-26,1327,59.83,58.5,19.41
buy,sz.000825,2025-08-26,18827,4.22,4.19,19.72
buy,sh.600606,2025-08-27,39833,1.99,1.96,19.52
buy,sz.002624,2025-08-27,4842,16.37,16.37,19.82
sell,sz.000519,2025-08-28,3245,,20.52,83.23
sell,sz.300339,2025-08-28,1374,,67.36,115.69
sell,sz.000825,2025-08-28,18827,,4.04,95.08
buy,sz.002244,2025-08-28,7642,10.27,10.24,19.56
buy,sz.300757,2025-08-28,295,265.77,264.5,19.51
sell,sz.002244,2025-08-29,7642,,10.57,100.97
buy,sh.600536,2025-08-29,1472,53.84,53.53,19.7
buy,sh.688561,2025-08-29,1822,43.52,41.02,18.68
buy,sz.002261,2025-08-29,1798,44.1,42.76,19.22
buy,sz.300339,2025-09-02,1188,66.31,63.22,18.78
sell,sh.688538,2025-09-03,29042,,2.73,99.11
sell,sz.002261,2025-09-03,1798,,37.05,83.27
sell,sz.300757,2025-09-03,295,,240.54,88.7
sell,sh.688027,2025-09-04,259,,284.67,92.16
sell,sh.600536,2025-09-04,1472,,47.87,88.08
sell,sh.688220,2025-09-04,813,,92.22,93.72
sell,sh.688297,2025-09-04,1327,,47.8,79.29
sell,sh.688561,2025-09-04,1822,,37.39,85.16
sell,sz.002153,2025-09-04,6963,,10.06,87.56
sell,sz.002414,2025-09-04,5894,,10.98,80.9
buy,sz.002261,2025-09-04,2020,36.33,35.14,17.75
sell,sz.002261,2025-09-05,2020,,34.94,88.22
sell,sz.002624,2025-09-05,4842,,15.44,93.45
sell,sz.300339,2025-09-05,1188,,57.7,85.68
buy,sh.688561,2025-09-05,1931,37.13,37.11,17.91
buy,sh.601865,2025-09-08,3735,19.35,19.2,17.93
sell,sh.688172,2025-09-09,3679,,21.72,99.88
sell,sh.600606,2025-09-09,39833,,1.85,92.11
buy,sh.600863,2025-09-09,17555,4.12,4.12,18.08
buy,sz.000883,2025-09-09,15689,4.61,4.61,18.08
sell,sz.000883,2025-09-10,15689,,4.62,90.6
buy,sz.002153,2025-09-10,6439,11.2,10.82,17.42
sell,sz.002153,2025-09-12,6439,,10.92,87.89
buy,sz.000883,2025-09-12,15516,4.65,4.65,18.04
sell,sh.600863,2025-09-15,17555,,4.15,91.07
sell,sz.000883,2025-09-15,15516,,4.7,91.16
buy,sh.688220,2025-09-15,679,106.0,104.44,17.73
buy,sh.601965,2025-09-16,3893,18.46,18.21,17.72
buy,sz.000958,2025-09-16,10497,6.85,6.82,17.9
sell,sh.601965,2025-09-17,3893,,18.1,88.08
buy,sh.688027,2025-09-17,219,327.82,323.78,17.73
buy,sh.688172,2025-09-17,3156,22.79,22.76,17.96
buy,sh.688234,2025-09-17,818,87.9,85.85,17.56
buy,sz.002261,2025-09-17,1835,39.18,38.52,17.67
sell,sz.000958,2025-09-18,10497,,6.75,88.57
buy,sh.600109,2025-09-18,7052,10.2,10.0,17.63
buy,sz.002673,2025-09-18,8139,8.84,8.65,17.6
sell,sh.600109,2025-09-19,7052,,9.86,86.92
sell,sz.002673,2025-09-19,8139,,8.53,86.78
buy,sz.002065,2025-09-19,6799,10.58,10.46,17.78
sell,sh.688234,2025-09-22,818,,85.95,87.88
sell,sz.002065,2025-09-22,6799,,11.14,94.68
sell,sz.002261,2025-09-22,1835,,39.65,90.95
sell,sh.601865,2025-09-23,3735,,16.9,78.9
sell,sh.688027,2025-09-23,219,,347.82,95.22
sell,sh.688220,2025-09-23,679,,105.24,89.32
buy,sz.000415,2025-09-24,19976,3.6,3.58,17.88
buy,sz.002414,2025-09-24,6003,11.98,11.92,17.89
sell,sh.688561,2025-09-26,1931,,35.59,85.91
sell,sz.000415,2025-09-26,19976,,3.52,87.89
buy,sh.688027,2025-09-26,203,355.5,352.44,17.89
buy,sh.688220,2025-09-26,658,110.0,108.74,17.89
