type,symbol,date,shares,limit_price,fill_price,fees
buy,sz.002966,2024-04-24,10518,6.48,6.44,16.93
sell,sh.601179,2024-04-26,8915,,7.28,81.13
sell,sz.000528,2024-04-26,6924,,9.98,86.38
sell,sz.002595,2024-04-26,1819,,38.25,86.97
sell,sz.000937,2024-04-29,10413,,6.03,78.49
buy,sh.601179,2024-04-29,9457,7.27,7.21,17.05
buy,sz.002984,2024-04-29,2774,24.79,24.48,16.98
sell,sz.002078,2024-04-30,4591,,14.78,84.82
sell,sz.002966,2024-04-30,10518,,6.69,87.96
buy,sz.001696,2024-04-30,5452,12.66,11.77,16.04
buy,sz.002064,2024-04-30,8860,7.79,7.79,17.25
sell,sz.000598,2024-05-07,10802,,7.05,95.19
buy,sh.603087,2024-05-07,1391,50.2,49.64,17.26
buy,sh.603486,2024-05-07,1397,49.97,49.83,17.4
buy,sh.603786,2024-05-07,941,74.18,73.75,17.35
sell,sz.002958,2024-05-08,28214,,2.64,93.11
sell,sh.601179,2024-05-08,9457,,7.04,83.22
sell,sh.603087,2024-05-08,1391,,48.65,84.59
sell,sh.603786,2024-05-08,941,,74.23,87.31
sell,sz.002984,2024-05-08,2774,,25.43,88.18
buy,sh.603568,2024-05-08,3357,20.97,20.84,17.49
buy,sh.688027,2024-05-08,340,207.08,202.94,17.25
buy,sz.002670,2024-05-08,5561,12.66,12.26,17.04
sell,sh.600282,2024-05-10,14878,,4.79,89.08
buy,sh.688019,2024-05-10,702,99.11,97.86,17.17
buy,sz.000921,2024-05-10,1823,38.19,38.15,17.39
sell,sh.603568,2024-05-13,3357,,20.99,88.08
sell,sh.688019,2024-05-13,702,,96.2,84.42
sell,sh.688027,2024-05-13,340,,189.55,80.56
buy,sh.688065,2024-05-13,1332,52.5,52.18,17.38
buy,sz.002958,2024-05-13,26307,2.66,2.65,17.43
sell,sh.600332,2024-05-14,2354,,30.83,90.72
sell,sz.002064,2024-05-14,8860,,7.88,87.27
sell,sz.002958,2024-05-14,26307,,2.67,87.8
buy,sh.603228,2024-05-14,2931,24.13,24.07,17.64
buy,sh.603129,2024-05-15,409,170.59,166.09,16.98
buy,sh.603766,2024-05-15,9062,7.7,7.54,17.08
buy,sh.689009,2024-05-15,1661,42.0,40.75,16.92
buy,sz.301301,2024-05-15,4259,16.39,15.44,16.44
sell,sz.001696,2024-05-16,5452,,11.36,77.42
sell,sz.002670,2024-05-16,5561,,10.84,75.35
buy,sh.600332,2024-05-16,2265,30.69,30.68,17.37
buy,sh.688676,2024-05-17,1160,57.51,55.65,16.14
sell,sh.688065,2024-05-21,1332,,50.06,83.35
buy,sh.603833,2024-05-21,1014,65.83,65.69,16.65
sell,sh.603766,2024-05-22,9062,,6.8,77.03
sell,sz.000921,2024-05-22,1823,,36.16,82.4
buy,sh.688183,2024-05-22,4325,15.43,15.33,16.58
buy,sz.002312,2024-05-22,7631,8.11,8.0,15.26
sell,sh.600332,2024-05-23,2265,,29.58,83.75
sell,sh.603129,2024-05-23,409,,147.34,75.33
sell,sh.688676,2024-05-23,1160,,55.43,80.37
buy,sh.600153,2024-05-23,6962,9.4,9.24,16.08
buy,sh.600606,2024-05-23,29350,2.23,2.12,15.56
buy,sz.002155,2024-05-23,4733,13.83,13.33,15.77
sell,sh.603486,2024-05-24,1397,,52.18,91.12
sell,sh.689009,2024-05-24,1661,,38.65,80.25
sell,sz.301301,2024-05-24,4259,,13.94,74.21
buy,sh.600208,2024-05-24,29348,2.23,2.2,16.14
buy,sz.001696,2024-05-24,5323,12.29,11.49,15.29
buy,sz.300757,2024-05-24,717,91.27,89.49,16.04
sell,sh.603228,2024-05-27,2931,,24.42,89.47
sell,sz.300757,2024-05-27,717,,83.23,74.59
buy,sh.600007,2024-05-27,2903,22.11,21.84,15.85
sell,sh.603833,2024-05-28,1014,,63.15,80.04
sell,sz.002312,2024-05-28,7631,,7.78,74.21
buy,sz.002120,2024-05-28,7369,8.8,8.64,15.92
sell,sh.600153,2024-05-29,6962,,9.0,78.32
sell,sh.600208,2024-05-29,29348,,2.13,78.14
sell,sh.600606,2024-05-29,29350,,1.96,71.91
sell,sz.001696,2024-05-29,5323,,11.92,79.31
buy,sh.600021,2024-05-29,6386,10.08,9.95,15.89
buy,sz.002966,2024-05-29,8965,7.18,7.12,15.96
buy,sh.688676,2024-05-30,1093,59.57,58.72,16.05
buy,sz.002244,2024-05-30,7649,8.51,8.33,15.93
sell,sh.600007,2024-05-31,2903,,22.0,79.83
sell,sz.002120,2024-05-31,7369,,8.54,78.66
sell,sz.002244,2024-05-31,7649,,8.2,78.4
buy,sz.002532,2024-06-03,7901,8.02,7.82,15.45
buy,sh.600171,2024-06-04,3833,16.61,16.19,15.51
sell,sh.688676,2024-06-05,1093,,55.56,75.91
buy,sz.000426,2024-06-05,4533,14.22,13.87,15.72
buy,sz.002223,2024-06-05,1593,40.45,39.16,15.6
sell,sz.000426,2024-06-06,4533,,14.13,80.06
sell,sz.002966,2024-06-06,8965,,6.8,76.2
buy,sh.601611,2024-06-06,7791,8.15,8.09,15.76
buy,sh.605589,2024-06-06,3310,19.18,19.11,15.81
buy,sh.688172,2024-06-06,3506,18.11,17.01,14.91
sell,sh.600021,2024-06-07,6386,,9.8,78.23
sell,sh.605589,2024-06-07,3310,,19.39,80.23
sell,sz.002155,2024-06-07,4733,,14.05,83.12
buy,sh.600737,2024-06-07,6777,9.49,9.47,16.04
sell,sz.002532,2024-06-11,7901,,7.36,72.69
buy,sh.600598,2024-06-11,4978,12.78,12.65,15.74
buy,sz.000039,2024-06-11,6226,10.22,9.7,15.1
buy,sz.000598,2024-06-12,8918,7.27,7.27,16.21
sell,sh.688172,2024-06-13,3506,,17.99,78.84
buy,sz.000519,2024-06-13,4250,15.47,15.28,16.24
buy,sz.000528,2024-06-13,5651,11.15,10.97,15.5
sell,sh.600598,2024-06-14,4978,,12.32,76.66
sell,sh.600737,2024-06-14,6777,,8.73,73.95
sell,sz.002223,2024-06-14,1593,,38.4,76.46
buy,sz.001696,2024-06-14,5072,12.86,12.71,16.12
sell,sh.601611,2024-06-17,7791,,8.02,78.1
sell,sz.000039,2024-06-17,6226,,9.34,72.69
buy,sh.600642,2024-06-17,8009,8.12,8.07,16.16
buy,sz.301358,2024-06-17,1622,40.11,39.63,16.07
sell,sh.600642,2024-06-18,8009,,7.94,79.49
buy,sh.603160,2024-06-18,932,69.24,68.75,16.02
buy,sh.603568,2024-06-18,3074,20.99,20.89,16.05
buy,sz.002025,2024-06-18,911,48.95,47.92,10.91
sell,sh.603568,2024-06-19,3074,,20.58,79.08
sell,sz.000528,2024-06-19,5651,,11.12,78.55
sell,sz.000598,2024-06-19,8918,,7.13,79.48
sell,sz.001696,2024-06-19,5072,,13.13,83.24
sell,sz.002025,2024-06-19,911,,47.57,54.17
buy,sh.603920,2024-06-19,3356,19.5,19.45,16.32
buy,sz.001286,2024-06-19,5931,11.04,11.0,16.31
sell,sh.688183,2024-06-20,4325,,19.94,107.8
sell,sz.000519,2024-06-20,4250,,14.43,76.66
sell,sz.301358,2024-06-20,1622,,37.54,76.11
buy,sh.600601,2024-06-21,22652,2.82,2.82,15.97
buy,sh.688608,2024-06-21,630,101.3,100.81,15.88
buy,sh.600901,2024-06-24,13645,4.71,4.65,15.86
buy,sh.601555,2024-06-24,10786,5.96,5.89,15.88
buy,sh.601990,2024-06-24,8281,7.76,7.68,15.9
buy,sh.688183,2024-06-24,2951,20.16,19.94,14.71
sell,sh.603920,2024-06-25,3356,,18.42,77.27
sell,sh.688608,2024-06-25,630,,100.18,78.89
sell,sz.001286,2024-06-25,5931,,10.9,80.81
buy,sh.601179,2024-06-25,8687,7.32,7.27,15.79
sell,sh.600171,2024-06-26,3833,,18.05,86.48
sell,sh.601179,2024-06-26,8687,,7.2,78.18
buy,sh.601000,2024-06-26,14508,4.33,4.26,15.45
sell,sh.601990,2024-06-27,8281,,7.63,78.98
sell,sh.603160,2024-06-27,932,,68.75,80.09
sell,sh.688183,2024-06-27,2951,,19.04,70.23
sell,sh.600601,2024-07-01,22652,,2.94,83.25
sell,sh.601555,2024-07-01,10786,,5.58,75.23
buy,sh.600352,2024-07-02,7835,8.15,8.13,15.92
sell,sh.600352,2024-07-03,7835,,8.08,79.13
sell,sh.600901,2024-07-03,13645,,4.95,84.43
buy,sh.600601,2024-07-03,22150,2.89,2.88,15.95
buy,sh.603225,2024-07-03,4318,14.82,14.59,15.75
sell,sh.603225,2024-07-04,4318,,14.58,78.7
buy,sz.002958,2024-07-04,24446,2.61,2.61,15.95
buy,sz.300677,2024-07-04,2356,27.09,26.92,15.86
buy,sh.600901,2024-07-05,13059,4.9,4.87,15.9
buy,sh.603228,2024-07-05,2100,30.44,29.55,15.51
buy,sz.000598,2024-07-05,8328,7.68,7.62,15.86
buy,sz.002966,2024-07-05,9171,6.97,6.89,15.8
sell,sh.600601,2024-07-09,22150,,3.12,86.39
buy,sz.001213,2024-07-09,16344,3.91,3.86,15.77
sell,sz.001213,2024-07-10,16344,,3.94,80.49
sell,sz.002966,2024-07-10,9171,,6.86,78.64
sell,sz.300677,2024-07-10,2356,,28.98,85.35
sell,sh.600901,2024-07-12,13059,,4.85,79.17
buy,sh.600601,2024-07-12,17927,3.64,3.5,15.69
buy,sh.603920,2024-07-12,2636,24.75,23.75,15.65
buy,sz.300100,2024-07-12,6866,9.5,9.42,16.17
buy,sh.600390,2024-07-15,16175,4.01,4.01,16.22
buy,sh.603596,2024-07-15,1435,45.21,44.19,15.85
buy,sh.688183,2024-07-15,2345,27.66,26.33,15.44
sell,sz.000598,2024-07-16,8328,,7.62,79.32
sell,sh.600390,2024-07-17,16175,,4.01,81.08
buy,sh.600332,2024-07-17,2311,28.46,28.44,16.43
buy,sh.688608,2024-07-17,530,123.91,123.34,16.34
sell,sz.300100,2024-07-18,6866,,8.56,73.47
buy,sh.600390,2024-07-18,15746,4.0,3.99,15.71
sell,sh.600601,2024-07-19,17927,,3.14,70.36
sell,sh.603228,2024-07-19,2100,,27.11,71.16
sell,sh.603920,2024-07-19,2636,,21.25,70.02
buy,sz.300207,2024-07-19,3475,18.06,17.89,15.54
sell,sh.601000,2024-07-22,14508,,4.62,83.78
buy,sh.603920,2024-07-22,2962,21.07,21.03,15.57
buy,sz.002461,2024-07-22,7672,8.14,8.11,15.55
sell,sh.603596,2024-07-23,1435,,42.64,76.49
buy,sh.600171,2024-07-23,2550,24.43,24.27,15.47
buy,sz.000728,2024-07-23,9056,6.07,6.06,13.72
sell,sh.603920,2024-07-24,2962,,20.58,76.2
sell,sz.000728,2024-07-24,9056,,6.01,68.03
buy,sz.300604,2024-07-24,1859,32.77,32.42,15.07
sell,sh.600171,2024-07-25,2550,,21.44,68.34
sell,sz.002461,2024-07-25,7672,,7.81,74.9
buy,sh.600166,2024-07-25,23325,2.57,2.55,14.87
sell,sh.688183,2024-07-26,2345,,22.73,66.63
sell,sz.300604,2024-07-26,1859,,31.42,73.01
buy,sh.600171,2024-07-26,2791,21.29,20.9,14.58
buy,sh.601228,2024-07-26,19521,3.04,3.04,14.84
sell,sz.300207,2024-07-29,3475,,16.72,72.63
sell,sh.688608,2024-07-30,530,,116.32,77.06
buy,sz.000598,2024-07-30,7551,7.89,7.89,14.89
sell,sh.600332,2024-07-31,2311,,27.65,79.87
buy,sh.601000,2024-07-31,11736,5.16,5.01,14.7
sell,sz.002958,2024-08-01,24446,,2.54,77.62
buy,sh.600316,2024-08-01,2864,21.33,21.18,15.16
sell,sz.000598,2024-08-02,7551,,7.81,73.72
buy,sz.000728,2024-08-02,9523,6.5,6.39,15.21
buy,sz.000987,2024-08-02,12066,5.13,5.07,15.29
buy,sz.002939,2024-08-02,9177,6.74,6.66,15.28
buy,sh.688425,2024-08-05,12731,3.62,3.6,11.46
sell,sz.002939,2024-08-08,9177,,6.66,76.4
buy,sh.600967,2024-08-08,7818,7.57,7.52,14.7
sell,sh.600166,2024-08-09,23325,,2.51,73.18
sell,sh.600171,2024-08-09,2791,,23.72,82.75
sell,sh.601000,2024-08-09,11736,,4.82,70.71
sell,sz.000987,2024-08-09,12066,,5.02,75.71
buy,sh.600369,2024-08-09,15686,3.76,3.75,14.71
buy,sh.600511,2024-08-09,1776,33.19,32.8,14.56
buy,sh.601921,2024-08-09,7375,8.0,7.85,14.47
sell,sh.600369,2024-08-12,15686,,3.71,72.74
buy,sh.600143,2024-08-12,8721,6.75,6.74,14.69
buy,sh.600871,2024-08-12,31491,1.87,1.87,14.72
sell,sh.600143,2024-08-13,8721,,6.72,73.26
sell,sh.600511,2024-08-13,1776,,33.08,73.44
sell,sh.688425,2024-08-13,12731,,3.58,56.97
sell,sz.000728,2024-08-13,9523,,6.26,74.52
buy,sh.600959,2024-08-13,21216,2.78,2.78,14.75
buy,sz.001696,2024-08-13,4694,12.58,12.52,14.69
sell,sz.001696,2024-08-14,4694,,12.71,74.58
buy,sh.600143,2024-08-14,8749,6.79,6.77,14.81
buy,sh.689009,2024-08-14,1313,45.23,45.18,14.83
buy,sz.002461,2024-08-14,6369,8.63,8.59,13.68
sell,sh.600390,2024-08-15,15746,,4.22,83.06
sell,sh.600316,2024-08-15,2864,,20.42,73.1
sell,sh.600959,2024-08-15,21216,,2.82,74.79
sell,sh.600967,2024-08-15,7818,,7.41,72.41
sell,sh.601228,2024-08-15,19521,,3.14,76.62
sell,sh.601921,2024-08-15,7375,,8.23,75.87
buy,sh.688425,2024-08-15,16186,3.67,3.64,14.73
buy,sz.000729,2024-08-15,6172,9.62,9.6,14.81
sell,sh.600143,2024-08-16,8749,,6.78,74.15
sell,sh.600871,2024-08-16,31491,,1.9,74.79
sell,sz.000729,2024-08-16,6172,,9.62,74.22
buy,sh.600339,2024-08-16,18127,3.3,3.29,14.91
buy,sh.600390,2024-08-16,14084,4.25,4.23,14.89
buy,sh.600688,2024-08-16,21674,2.76,2.76,14.96
buy,sh.600959,2024-08-16,21049,2.84,2.83,14.89
buy,sz.000959,2024-08-16,21893,2.73,2.72,14.89
sell,sz.002461,2024-08-20,6369,,8.55,68.07
buy,sz.002958,2024-08-20,23280,2.57,2.56,14.9
buy,sz.002966,2024-08-20,8736,6.84,6.8,14.85
sell,sh.689009,2024-08-21,1313,,45.84,75.23
buy,sh.600871,2024-08-21,31351,1.89,1.88,14.73
buy,sh.601611,2024-08-21,7493,7.91,7.78,14.57
sell,sh.600688,2024-08-22,21674,,2.67,72.34
buy,sh.601921,2024-08-22,5865,10.02,9.35,13.71
sell,sh.600959,2024-08-26,21049,,2.76,72.62
sell,sh.601611,2024-08-26,7493,,7.77,72.78
sell,sh.601921,2024-08-26,5865,,7.86,57.62
buy,sh.689009,2024-08-26,1232,46.78,44.75,13.78
sell,sh.688425,2024-08-28,16186,,3.45,69.8
buy,sz.002461,2024-08-28,6759,8.55,8.44,14.26
sell,sh.600339,2024-08-30,18127,,3.17,71.83
sell,sh.689009,2024-08-30,1232,,45.53,70.12
buy,sh.600143,2024-08-30,7834,7.32,7.24,14.18
buy,sz.002202,2024-08-30,6960,8.24,8.22,14.3
sell,sh.600871,2024-09-02,31351,,1.84,72.11
sell,sz.002461,2024-09-02,6759,,8.48,71.65
buy,sh.601118,2024-09-03,11992,4.77,4.76,14.27
sell,sz.002966,2024-09-04,8736,,6.59,71.96
buy,sh.600298,2024-09-04,1819,31.46,31.09,14.14
buy,sz.002203,2024-09-04,7279,7.86,7.82,14.23
sell,sh.601118,2024-09-05,11992,,4.83,72.4
sell,sz.002203,2024-09-05,7279,,7.83,71.24
buy,sz.002261,2024-09-05,4468,12.76,12.68,14.16
buy,sz.002312,2024-09-05,7307,7.8,7.49,13.68
sell,sz.000959,2024-09-06,21893,,2.66,72.79
buy,sh.600208,2024-09-06,30234,1.88,1.83,13.83
buy,sz.002120,2024-09-06,7742,7.34,7.25,14.03
buy,sz.002595,2024-09-06,1386,41.0,40.84,14.15
sell,sh.600390,2024-09-09,14084,,4.0,70.42
sell,sz.002202,2024-09-09,6960,,8.08,70.3
buy,sz.000062,2024-09-09,1398,40.32,39.4,13.77
buy,sz.000887,2024-09-09,4867,11.59,11.55,14.05
sell,sz.002261,2024-09-10,4468,,11.78,65.79
sell,sz.002958,2024-09-10,23280,,2.33,67.8
buy,sh.600153,2024-09-10,8250,6.75,6.64,13.7
sell,sh.600143,2024-09-11,7834,,7.13,69.82
sell,sz.000062,2024-09-11,1398,,33.13,57.89
sell,sz.002120,2024-09-11,7742,,7.17,69.39
buy,sz.000062,2024-09-12,1678,33.27,32.57,13.66
sell,sz.000887,2024-09-13,4867,,11.58,70.45
buy,sh.600007,2024-09-13,2486,22.25,22.21,13.8
sell,sh.600208,2024-09-18,30234,,1.78,67.27
sell,sz.000062,2024-09-18,1678,,30.01,62.95
buy,sz.000728,2024-09-18,8816,6.2,6.19,13.64
sell,sz.002312,2024-09-19,7307,,7.6,69.42
buy,sh.601118,2024-09-19,11062,5.02,5.0,13.83
buy,sz.000062,2024-09-19,1853,29.97,29.88,13.84
sell,sz.000062,2024-09-20,1853,,30.14,69.81
buy,sh.600390,2024-09-20,13608,4.1,4.1,13.95
buy,sz.000528,2024-09-20,5417,10.3,10.16,13.76
buy,sz.002131,2024-09-20,38035,1.47,1.46,13.88
buy,sz.002939,2024-09-20,7225,6.74,6.67,12.05
sell,sh.600298,2024-09-24,1819,,32.28,73.4
buy,sh.600536,2024-09-24,1593,34.82,34.38,13.69
sell,sz.000528,2024-09-25,5417,,10.76,72.86
sell,sz.002595,2024-09-25,1386,,41.54,71.97
sell,sh.601118,2024-09-26,11062,,5.26,72.73
sell,sz.002131,2024-09-26,38035,,1.53,72.74
sell,sz.002939,2024-09-26,7225,,7.27,65.66
buy,sz.002261,2024-09-26,4067,14.52,14.51,14.75
sell,sh.600536,2024-10-08,1593,,44.6,88.81
sell,sh.600007,2024-10-09,2486,,23.95,74.42
sell,sz.002261,2024-10-09,4067,,19.26,97.91
buy,sh.600208,2024-10-09,23901,2.92,2.88,17.21
buy,sh.600606,2024-10-09,30477,2.29,2.1,16.0
buy,sz.000783,2024-10-09,8988,7.76,7.63,17.14
buy,sz.000959,2024-10-09,19889,3.51,3.36,16.71
buy,sz.002939,2024-10-09,7062,9.88,9.36,16.53
sell,sz.000728,2024-10-10,8816,,8.36,92.13
buy,sz.002583,2024-10-10,8453,8.07,8.06,17.03
buy,sz.300339,2024-10-10,1269,53.73,50.02,15.87
sell,sh.600390,2024-10-11,13608,,6.78,115.33
sell,sz.000783,2024-10-11,8988,,6.58,73.93
sell,sz.000959,2024-10-11,19889,,3.28,81.54
sell,sz.002939,2024-10-11,7062,,8.28,73.09
sell,sz.300339,2024-10-11,1269,,44.23,70.16
buy,sz.000728,2024-10-11,7824,8.21,8.04,15.73
buy,sz.002673,2024-10-11,7773,8.27,8.13,15.8
sell,sh.600208,2024-10-14,23901,,2.66,79.47
sell,sh.600606,2024-10-14,30477,,1.99,75.81
sell,sz.002673,2024-10-14,7773,,7.97,77.44
buy,sz.000783,2024-10-14,9842,6.46,6.37,15.67
buy,sz.002939,2024-10-14,7758,8.2,8.06,15.63
sell,sh.600153,2024-10-15,8250,,9.1,93.84
sell,sz.002939,2024-10-15,7758,,8.11,78.65
buy,sh.600208,2024-10-15,23943,2.72,2.72,16.28
buy,sh.600390,2024-10-15,9305,7.0,6.95,16.17
buy,sh.600606,2024-10-15,32726,1.99,1.97,16.12
sell,sz.000728,2024-10-16,7824,,7.81,76.38
buy,sh.688608,2024-10-16,379,170.87,166.06,15.73
buy,sz.300339,2024-10-16,1081,59.94,59.05,15.96
buy,sz.300757,2024-10-16,371,174.37,161.9,15.02
sell,sz.000783,2024-10-17,9842,,6.36,78.24
buy,sz.300432,2024-10-17,8761,7.54,7.5,16.43
sell,sh.600390,2024-10-18,9305,,6.56,76.3
buy,sz.002261,2024-10-18,2939,22.32,22.21,16.32
buy,sh.600153,2024-10-21,7770,8.96,8.92,17.33
sell,sh.600606,2024-10-22,32726,,1.94,79.36
buy,sh.600390,2024-10-22,10541,6.89,6.71,17.68
buy,sh.603160,2024-10-22,490,93.21,90.19,11.05
sell,sh.600153,2024-10-23,7770,,8.84,85.86
sell,sh.600208,2024-10-24,23943,,2.58,77.22
sell,sh.600390,2024-10-24,10541,,6.7,88.28
sell,sh.688608,2024-10-24,379,,175.79,83.28
buy,sh.600316,2024-10-24,2132,34.46,33.39,17.8
buy,sh.600601,2024-10-28,19416,3.97,3.96,19.22
buy,sh.688183,2024-10-28,2418,31.88,30.94,18.7
sell,sh.600601,2024-10-29,19416,,4.12,99.99
sell,sh.688183,2024-10-29,2418,,33.33,100.74
buy,sz.300570,2024-10-29,1129,70.17,69.02,19.48
sell,sh.603160,2024-10-30,490,,90.05,55.16
sell,sz.300339,2024-10-30,1081,,69.79,94.3
buy,sz.300748,2024-10-30,4714,17.36,17.33,20.42
buy,sh.600171,2024-11-01,1723,51.06,48.01,20.68
buy,sh.601399,2024-11-01,23949,3.49,3.42,20.48
sell,sz.300757,2024-11-04,371,,202.71,94.01
buy,sh.603833,2024-11-04,1163,65.58,64.56,18.77
sell,sh.600171,2024-11-05,1723,,43.43,93.54
sell,sz.002583,2024-11-05,8453,,22.48,237.53
sell,sh.601399,2024-11-06,23949,,3.52,105.38
sell,sh.603833,2024-11-06,1163,,65.16,94.73
buy,sz.002312,2024-11-06,3867,22.58,21.12,20.42
sell,sz.002261,2024-11-07,2939,,24.52,90.08
buy,sh.600171,2024-11-07,1884,46.43,44.65,21.03
buy,sh.600580,2024-11-07,6406,13.65,13.05,20.9
buy,sz.001696,2024-11-07,3088,28.32,26.3,20.3
sell,sz.002312,2024-11-08,3867,,17.24,83.33
buy,sh.600208,2024-11-08,26001,3.29,3.28,21.32
buy,sh.600390,2024-11-08,9726,8.8,8.64,21.01
sell,sh.600171,2024-11-11,1884,,44.72,105.32
sell,sz.001696,2024-11-11,3088,,26.05,100.55
sell,sz.300748,2024-11-11,4714,,21.84,128.69
buy,sh.600606,2024-11-11,32417,2.61,2.51,20.34
buy,sz.002312,2024-11-11,5050,16.75,16.17,20.41
sell,sh.600580,2024-11-12,6406,,13.45,107.7
sell,sz.300570,2024-11-12,1129,,75.64,106.75
buy,sh.600392,2024-11-12,6614,12.89,12.76,21.1
buy,sh.688778,2024-11-12,1750,48.7,46.92,20.53
buy,sz.300748,2024-11-12,3819,22.32,21.98,20.99
sell,sh.600316,2024-11-13,2132,,36.83,98.15
buy,sh.603659,2024-11-13,4152,20.19,19.83,20.58
sell,sz.300432,2024-11-14,8761,,10.75,117.73
sell,sz.002312,2024-11-14,5050,,16.67,105.23
buy,sh.600536,2024-11-14,1237,67.47,63.84,19.74
buy,sh.688172,2024-11-14,2854,29.25,28.42,20.28
sell,sh.600390,2024-11-15,9726,,7.64,92.88
sell,sh.600392,2024-11-15,6614,,11.72,96.9
sell,sh.688778,2024-11-15,1750,,43.03,94.13
buy,sz.300073,2024-11-15,1656,48.37,48.3,20.0
sell,sh.600208,2024-11-18,26001,,3.04,98.8
sell,sh.600536,2024-11-18,1237,,55.08,85.17
sell,sh.600606,2024-11-18,32417,,2.39,96.85
sell,sh.603659,2024-11-18,4152,,18.35,95.24
sell,sh.688172,2024-11-18,2854,,27.31,97.43
sell,sz.300073,2024-11-18,1656,,47.65,98.64
sell,sz.300748,2024-11-18,3819,,19.07,91.04
buy,sh.688778,2024-11-18,1842,41.66,40.55,18.67
buy,sz.002281,2024-11-18,1708,44.93,44.39,18.95
buy,sz.002673,2024-11-18,8607,8.92,8.78,18.89
buy,sz.300058,2024-11-18,10841,7.08,6.56,17.78
sell,sz.002281,2024-11-19,1708,,44.12,94.2
sell,sz.002673,2024-11-19,8607,,8.75,94.14
buy,sz.000415,2024-11-19,18219,4.25,4.08,18.58
buy,sh.600536,2024-11-20,1402,55.62,55.24,19.36
buy,sh.603920,2024-11-20,2384,32.7,32.52,19.38
buy,sh.688172,2024-11-20,2624,29.72,28.9,18.96
buy,sz.002958,2024-11-20,24994,3.12,3.11,19.43
sell,sh.603920,2024-11-21,2384,,32.01,95.39
buy,sz.002203,2024-11-21,8393,9.46,9.39,19.7
buy,sz.300390,2024-11-21,2811,28.26,27.93,19.63
buy,sh.600606,2024-11-22,34015,2.33,2.31,19.64
buy,sz.002583,2024-11-22,3170,25.0,23.55,18.66
sell,sh.600536,2024-11-25,1402,,52.64,92.25
sell,sh.600606,2024-11-25,34015,,2.22,94.39
sell,sh.688172,2024-11-25,2624,,25.06,82.2
sell,sz.002203,2024-11-25,8393,,9.2,96.52
sell,sz.300390,2024-11-25,2811,,26.77,94.06
sell,sh.688778,2024-11-26,1842,,39.44,90.81
sell,sz.000415,2024-11-26,18219,,3.84,87.45
sell,sz.002583,2024-11-26,3170,,19.67,77.94
buy,sh.600098,2024-11-26,12174,6.17,6.13,18.66
buy,sh.600352,2024-11-26,7670,9.79,9.71,18.62
buy,sz.002966,2024-11-26,10142,7.41,7.4,18.76
buy,sh.688027,2024-11-27,245,301.5,288.74,17.69
buy,sh.688172,2024-11-27,2978,24.86,24.4,18.17
buy,sz.300679,2024-11-27,1435,51.57,51.55,18.49
buy,sh.603659,2024-11-28,3777,19.92,19.85,18.74
buy,sz.002078,2024-11-28,4912,14.38,14.2,17.44
sell,sh.688172,2024-11-29,2978,,24.34,90.61
sell,sz.002078,2024-11-29,4912,,14.19,87.13
buy,sz.002155,2024-11-29,5395,13.82,13.5,18.21
buy,sz.300432,2024-11-29,6251,11.16,11.06,17.28
sell,sh.600098,2024-12-02,12174,,6.3,95.87
buy,sh.603338,2024-12-02,1272,59.48,59.26,18.84
sell,sz.002958,2024-12-03,24994,,3.04,94.98
buy,sh.688608,2024-12-03,391,192.9,187.82,18.36
sell,sh.600352,2024-12-05,7670,,9.79,93.86
sell,sh.603659,2024-12-05,3777,,18.46,87.15
sell,sz.002155,2024-12-05,5395,,13.76,92.79
buy,sh.600208,2024-12-05,21866,3.41,3.39,18.53
buy,sh.600606,2024-12-05,30940,2.41,2.41,18.64
buy,sh.603833,2024-12-05,1072,69.52,67.47,18.08
sell,sh.688027,2024-12-06,245,,290.85,89.07
sell,sz.002966,2024-12-06,10142,,7.57,95.97
sell,sz.300432,2024-12-06,6251,,10.83,84.62
buy,sh.600601,2024-12-06,16844,4.52,4.48,18.87
buy,sz.002312,2024-12-06,4010,18.98,18.36,18.41
sell,sh.603833,2024-12-09,1072,,69.25,92.8
sell,sh.688608,2024-12-09,391,,185.12,90.48
buy,sz.002131,2024-12-09,13484,5.64,5.46,18.41
buy,sz.002195,2024-12-09,13981,5.44,5.34,18.66
buy,sz.300558,2024-12-09,1165,57.33,56.43,16.44
sell,sh.600606,2024-12-10,30940,,2.57,99.39
sell,sh.603338,2024-12-10,1272,,62.76,99.79
sell,sz.002312,2024-12-10,4010,,17.79,89.17
sell,sz.002131,2024-12-11,13484,,4.28,72.14
sell,sz.300558,2024-12-11,1165,,53.42,77.79
sell,sz.300679,2024-12-11,1435,,56.72,101.74
buy,sh.603728,2024-12-11,1160,63.79,61.21,17.75
sell,sh.600601,2024-12-12,16844,,4.56,96.01
sell,sz.002195,2024-12-12,13981,,4.61,80.57
buy,sh.600959,2024-12-12,18306,4.02,3.95,18.08
buy,sz.000937,2024-12-12,11867,6.2,6.17,18.3
sell,sh.603728,2024-12-13,1160,,60.3,87.44
sell,sz.000937,2024-12-13,11867,,6.04,89.6
buy,sh.600967,2024-12-13,8148,9.02,8.91,18.15
buy,sz.002131,2024-12-13,17404,4.22,4.13,17.97
buy,sz.002670,2024-12-13,4223,17.4,17.4,18.37
sell,sz.300058,2024-12-16,10841,,8.16,110.58
sell,sh.600208,2024-12-16,21866,,3.16,86.37
buy,sz.002265,2024-12-16,2607,28.24,28.24,18.41
